,Price
19289,203.33020637898684
8835,382.5839020286061
2702,295.7373514868887
11315,223.4807538656765
17673,175.89118198874294
47811,186.52268424374168
24455,165.33784896164067
18735,262.6641651031895
5524,254.61400609770288
22507,219.90169100872552
12167,140.7623255158152
42016,154.3029481214785
1751,57.88203313570642
41295,381.3153157365628
33395,432.2397241122192
40663,196.15177799078856
32035,278.2179140646845
16333,215.75984990619136
16802,206.14446529080675
31774,230.9162084071209
26713,128.88355793880382
38295,138.40506861805343
12626,116.0877943319077
14640,257.97373358348966
9832,300.7852668972609
34186,254.6835679000839
41269,196.15177799078856
45449,266.6947151906131
35087,250.25631466119864
10684,174.13169149786154
44730,208.0751876183573
22202,180.86032126813896
27012,231.89632870011053
47569,183.01661875043823
7426,295.1102008518165
12128,129.24754429665836
32997,472.55102991891135
30812,129.3223972411222
19848,185.0375234521576
1891,62.80317765331709
2634,463.7592857310244
27373,151.2265105011877
18801,130.62851782363975
6261,449.414667070077
5032,187.7065123145784
16273,100.84427767354596
37026,104.73897084609447
19494,313.32082551594743
16639,188.08630393996248
38251,149.860893554345
11750,157.68200404192322
8348,148.4060951668692
33048,461.13337682915466
14015,591.013770738356
24649,258.7078717749712
1943,138.9637475687203
22972,229.30924998236085
48676,133.23048874552978
8803,125.03505655791342
45509,196.1059299254377
11851,115.3828077266532
16187,278.61163227016885
47214,128.55573475445854
38400,262.7825964977906
36344,209.7117340378276
34945,582.9993475626806
11356,144.9922451473422
36997,268.39361279311714
11333,101.98806222681768
16685,298.54596622889306
8173,797.6535477236607
24827,219.19612408570285
17553,268.29268292682923
25194,166.27860485900422
39406,119.93547331260372
26257,180.3899433194572
14358,61.09883912205668
8834,539.1698607086098
36624,101.23208566151544
35641,280.3150340199459
11491,150.86713352446304
4275,105.45309680594288
28713,323.384839718714
6761,132.8926850839016
47217,176.00448776383143
47999,113.59652198303066
27888,150.0505656294833
14630,223.03001876172607
39102,202.9317560143081
15753,199.812382739212
10664,168.2568031207407
29285,219.66650203438465
28528,193.7957148568875
38335,71.54045776541275
34213,240.0037282132538
30153,531.7364153229565
10673,174.36668703294637
47790,237.71124044597155
24320,513.6527199604883
44035,176.74701330278447
1713,183.019708012092
32346,289.8685804828036
32281,158.91508994314475
33609,718.6131046695871
6950,173.62161658947562
34272,300.1211669307485
17092,135.31894934333957
27879,297.278863566876
35834,382.6078851710318
32744,290.101593811166
32310,303.6163668561842
42163,235.1950997124354
1256,104.2813957303213
19390,297.3733583489681
25231,136.64479409205296
26677,233.30746254615585
4708,187.94085252970265
1767,107.79649895718605
12054,140.52732998073037
40640,186.56629181960585
22094,620.428514311249
39240,109.41481775886656
42322,576.2981319991583
46005,148.42343921651124
6122,215.5142318523518
19653,280.9568480300188
24293,194.0309038312284
27776,292.8102730543992
33495,227.6540218100476
1036,232.9341738335716
38434,90.01005307086245
44221,167.3953194772403
27218,283.8730920294457
7089,143.36583889962063
2550,138.9637475687203
5365,144.52952265692275
37359,173.0063357725668
43523,104.03759380917867
48471,203.8192740107052
22273,107.48136127378348
11057,243.45537434788736
17425,162.05440900562851
15758,100.84427767354596
34281,270.99450088545063
29643,160.16369152614126
20220,305.5816135084428
22582,153.8135892189374
43113,202.46417132303088
48603,459.7620550218545
40796,118.76651158441072
16092,223.03001876172607
683,111.3116021840508
39237,103.80380146354008
7763,127.30700304885144
1787,347.7608792444872
37349,230.5192527996633
23189,203.6736517792046
43417,184.69595305449693
45739,131.12684944954773
33838,254.2175412433592
18456,297.3733583489681
46814,115.93389897856626
45169,157.5392094991001
4100,264.1014224451058
20572,414.4029727886357
2782,81.08171443301386
38298,119.93547331260372
25084,238.48161998165529
23193,167.6897387050495
42702,92.34797652724848
26812,208.847809214704
47682,331.67379566650305
48021,180.9129794544562
43737,286.62941575292825
21855,156.4006679366871
29310,154.98953409064185
4210,125.13767487638556
5957,152.67530895803756
7363,298.6012521237228
19430,223.26454033771105
24082,142.28932947623414
41762,158.97879503425057
21858,741.5508360968038
22941,306.6864225405113
24483,147.46348691173358
20001,199.10881801125703
5099,138.026386708223
26652,389.2377525341612
14895,176.36022514071294
14,78.73831228177067
43383,259.041918967573
17767,343.5741088180112
30803,234.64442166091905
3297,115.99840648653716
42030,173.0063357725668
40678,123.2085661515442
27214,283.8730920294457
1641,98.65723056733766
30051,423.3852176344487
33222,362.33572560350456
34167,146.5653835399385
27791,639.0084432841788
26184,386.6506738164115
42380,140.5091997288009
24088,385.2395399703662
46670,417.45553140266
5184,120.4508705738992
12863,147.81219156836022
7381,167.80319780296506
9822,144.90043937552585
33299,289.4025538260789
38419,196.15177799078856
15736,228.89305816135084
11253,126.19260234055554
26137,265.5283520308568
22023,232.3667066487923
19106,284.4746716697936
25007,289.9880053623086
43591,104.03759380917867
24937,145.58197511700652
7663,115.67016547583027
43263,208.0751876183573
19135,204.7373358348968
25005,458.8536889390625
11726,153.4520844103962
25482,716.3856158423293
1683,78.73831228177067
6250,104.03332790280912
31448,347.65588591667444
10556,139.11735677022136
26945,529.6455702156683
8316,157.52080022436195
8643,545.0126203608488
1606,127.71541724275303
7923,98.21490911629854
43112,148.9257241717906
30094,413.3656445148663
31084,217.1684220337404
9670,281.85472562400673
1405,535.4673915590655
12193,197.16125393617523
6287,439.6397235087392
40642,110.5837794870596
32162,359.0735390064312
39693,201.76279428611505
13855,156.50702636649905
5903,150.58067819489375
7546,130.7980543207578
12491,136.76740141937304
47988,298.9505177290045
46279,144.91737372320782
44273,242.6764547728708
17791,338.88367729831145
23157,709.094757637762
36886,319.36034414233274
38041,159.21258737988916
16513,403.1425891181988
9857,235.58006917827427
826,129.82447917887188
40412,115.25962639983166
3991,115.99840648653716
11946,231.94059312873057
23095,237.07048613561
24313,165.33784896164067
45979,154.03314400579671
42151,165.05739602085427
170,132.16788133011508
35831,359.53956566315594
45553,269.0320921861487
9443,129.70926427970457
5480,279.982312006889
45751,397.8215646401608
23427,128.88355793880382
30168,394.02553826078855
44444,184.9297454001356
44778,346.7140485820494
36757,158.97879503425057
28571,351.8427056139608
3348,69.59904389192229
27638,134.29290434864413
34338,264.23711436294155
2910,126.30937595200712
44947,184.9297454001356
47393,176.238225463385
8144,162.42871833224268
29128,584.444601237094
48202,296.37940303391537
33880,417.0938577686644
33250,336.00521949855533
11701,177.1866334539644
8376,178.55473497242215
6714,132.8926850839016
36245,182.1242372524724
25076,113.36108563230556
35620,336.23823282691774
28463,620.6637032855899
36401,431.346877703224
602,212.07789468750727
5998,235.995065980869
7477,150.58067819489375
3,91.62702411360814
23505,142.9948963992568
18368,375.93808630394
18016,283.5365853658536
37074,126.71545133612324
25379,315.85879253980573
18419,93.57410881801124
30318,345.3257526330506
15164,461.3039399624765
38664,283.5901152596264
45805,310.63740270668256
9757,127.60587080489856
3393,162.39776908115203
5176,69.59904389192229
26978,123.7094005033044
466,214.1869566236262
30537,396.3556715444124
24419,206.73110844563607
36745,112.92170294344562
36826,230.5192527996633
40771,207.60760292708017
13784,215.72590120787703
15144,286.8198874296436
5301,237.39148648963155
16813,234.52157598499065
36229,92.11418418160989
4338,81.08171443301386
8523,150.0420678694961
39861,205.03588712505552
11766,57.808901630869016
11820,180.2415754100672
34909,249.0912480193867
7198,217.6088626154956
27485,258.7078717749712
11955,92.8232363585092
906,112.4833032596724
8345,125.03505655791342
32995,553.6396681890204
13868,284.57959298773324
36928,153.36777873892407
20857,103.48314870998848
36523,190.07317700418488
46468,336.34854965757427
31901,230.9162084071209
30319,452.0458570230217
26769,300.33632023330745
37682,184.4621607088584
35370,246.5281014074005
48324,217.84353598391883
7590,555.3098889845695
19914,216.22889305816133
11611,154.1570710156507
25420,698.5112537924222
42352,156.64087157786452
44701,121.33822738643536
22680,471.7890825278111
24378,135.70403819468945
48336,128.55573475445854
17999,450.04690431519697
12437,151.10212905954788
26191,212.6108328041581
11589,216.1958922780468
37990,146.35400836976595
36516,258.57433427629576
12409,124.07764252479204
27380,235.42416331522372
31074,264.23711436294155
27118,154.75434511630095
37264,184.4621607088584
21687,129.11874691314472
37083,154.3029481214785
9762,249.36898195755816
43835,225.37582119561404
27611,724.3820409699193
32611,301.2862335725604
4692,123.96597380076396
33249,382.3748718426694
48152,155.43557020311806
32098,272.1595675272626
948,92.79872518922971
27438,199.20506126672785
2014,110.13990110842924
37483,191.4759310780165
45608,169.22609447677817
28863,99.48493614619346
24227,157.81180178273243
15565,360.2251407129456
31185,428.7445241867835
1249,97.48552949171608
41340,255.76882612863253
47865,351.3077624290022
29239,190.26788024177424
4052,178.0985634944813
2598,171.53703747100042
32338,229.28511510858425
45584,178.5756024589206
30902,285.9073539006431
46869,242.1522567374892
13229,161.91192367345022
7224,555.5426257360299
44739,121.33822738643536
40670,94.45210763799592
20077,221.85741088180112
34372,283.8102339453817
48602,353.4114017249842
13720,244.6303520233116
7208,254.61400609770288
19077,459.1932457786116
23721,188.3863684470472
2349,370.9605605417946
6880,309.7726161938231
17701,299.484052532833
25583,199.6754392154096
7583,104.03332790280912
17468,308.39587242026266
24205,275.4062889531739
4610,99.59459142783494
35217,226.2559418398733
22442,202.96808485618195
41435,92.11418418160989
11505,113.73783898105935
43224,204.5683024337783
26848,289.0472494649451
43459,346.7140485820494
13243,162.61691027870472
25994,199.6754392154096
29617,273.05439920976505
48090,307.3650749129327
28935,215.9034784449305
18069,102.72045028142588
33348,166.37151645074098
23050,161.10444742350478
3784,99.59459142783494
43535,184.9297454001356
391,106.62479788156446
23145,351.8427056139608
42325,168.56428120543333
2766,86.94021981112179
45970,176.238225463385
13190,165.4368566997227
13220,118.2027541476712
33995,325.7526330506105
8922,194.68075161260165
39807,115.25962639983166
34854,183.1484760928325
13551,161.2069370681957
2909,145.9939540224498
36106,245.13002143722625
29578,399.82125637950094
7428,127.30700304885144
38629,179.7863137960863
11608,141.4673121210697
20521,310.9198240786472
16915,117.02626641651032
48518,162.21396349017135
25979,109.59806204285142
45490,189.7950120374916
39674,72.70941949360578
11512,59.68886591154768
40275,175.34425922895284
9980,126.2036084883612
6485,115.67016547583027
43333,138.63886096369205
20198,293.85553470919325
30185,549.4454282784975
22098,135.93922716903032
37542,184.4621607088584
17734,540.3377110694183
16310,112.5703564727955
34885,219.0325286606394
48110,231.86779795713247
6121,231.3403309516605
14578,263.83677298311443
42816,182.59182194374955
14601,240.38461538461536
24821,178.9788094734119
40557,122.27339676898976
40624,407.9676431393636
8676,150.74319902776477
46722,173.9008484678494
47425,343.1269429446276
42917,172.30495873565098
25978,158.2821797314142
43663,150.32847824562222
31962,356.9764190511697
46803,197.04088072365192
45696,231.86779795713247
32498,183.1484760928325
23500,296.5732966438533
18187,509.1463414634146
35314,243.2659148103272
21891,142.05414050189327
23082,237.07048613561
38747,205.2696794706941
25172,296.33810766951245
1879,121.62257164952078
2614,69.59904389192229
41470,372.1974142566572
2297,338.3872706395145
31214,324.5875664087986
40849,245.481962920534
2151,82.72209593888408
9863,185.79975694119844
4558,130.99618025449348
40577,368.9243214177168
39249,223.5054824305052
2206,125.13767487638556
23726,163.4563371669136
10001,394.03571094699447
38601,449.3488883173965
8309,220.388894082453
22827,180.3899433194572
30325,733.5259576847795
42644,230.98683749094053
45255,220.414650679008
46152,202.88432321249093
22163,478.3743738093558
3550,169.19363531975725
44910,211.34828045729785
5123,104.2813957303213
18604,297.3733583489681
16045,292.6829268292683
33645,743.0795041476373
34110,212.5081554664927
31260,382.3748718426694
28081,647.0048684117688
4881,138.9637475687203
8847,105.63709451248012
43580,126.94924368176184
21773,361.7206425362779
46850,286.3286819531122
38232,178.61735206789328
16706,238.03939962476545
46358,157.5392094991001
27049,173.80465203791246
26932,103.01277076130673
38552,161.5505108362752
30576,683.8941187435921
16990,274.859287054409
41731,184.4621607088584
9849,174.11423763672056
29606,129.3539358874856
4374,104.2813957303213
14202,248.6252761197537
45717,115.93389897856626
13498,118.2027541476712
47738,316.4808451955216
45354,249.3981254236496
13359,78.95849978850403
41672,253.6646950178851
27845,169.3360615254357
20828,239.1871869046779
34081,359.0735390064312
17957,144.6998123827392
10034,213.37758249976628
25707,206.02554152261345
47510,290.0684851459692
23941,366.42442202309553
34471,273.3246341690745
14770,269.6998123827392
16757,129.9249530956848
10690,365.4180570569159
12086,150.6321379893782
44715,312.11278142753605
18162,348.264540337711
5817,277.6549444922848
36475,103.80380146354008
11869,129.9525309019129
23750,149.58018768080152
26716,309.27350125826104
13830,77.54852657799502
18459,331.84803001876173
7550,161.98477901645447
40513,149.860893554345
33052,368.3940721409265
36941,195.91798564515
22347,568.6869399562548
30187,348.587939230124
44493,76.45009702382343
9610,153.08030288866036
3533,237.620978136058
3837,278.3961755676892
31584,207.84788889924505
26527,195.91241562595545
31798,224.8578618696989
30560,601.4074005033088
3613,103.1096946546997
115,266.6791648114733
44077,206.9062258901644
36505,136.06714516166738
7795,260.199688132753
42612,130.6899212119795
29626,344.0814694607117
19524,390.0093808630394
9315,185.5660465551089
4031,210.90619361188573
40949,291.77284735697754
54,206.68806973964803
13441,202.80114677821123
34973,216.935408705378
48389,147.25475071874342
21983,353.95940638302875
17938,174.484052532833
29044,219.90169100872552
24763,148.16905383475623
43342,320.2955135248872
46267,240.0486174415072
10188,475.36692530616057
36628,161.5505108362752
36681,170.66841231618076
40093,222.33652070231216
16472,151.9699812382739
16585,124.06191369606005
14931,218.57410881801124
25254,148.16905383475623
40246,228.1813293432773
11940,154.1570710156507
3070,238.7926792116796
4862,80.84737421788954
21589,503.7747830381712
17467,222.0919324577861
27101,130.29469178484914
37428,167.1615271316017
24233,734.4951668665773
9161,197.2515658595868
21708,453.44434252922224
44003,196.15177799078856
34291,475.34718985926
25352,109.59806204285142
3185,134.74562369648257
44045,219.53101255464887
7172,287.19715130216207
39197,299.72178710869
26725,128.88355793880382
43792,190.77455404110069
32384,452.0458570230217
8874,160.0916144713471
11004,216.90087888330123
2912,111.3116021840508
20781,142.28932947623414
14152,214.55092353245288
43532,402.3566268440371
39608,178.8511444135319
2197,201.76692522203737
44890,90.01005307086245
46937,226.25809316784705
11248,88.12332565681253
1797,77.56661120614909
10366,260.8207908759465
18974,135.78799249530957
19368,308.86491557223263
28956,116.41854229873704
25123,231.89632870011053
11290,120.55270949851952
14118,195.75128072566625
23552,214.02196665020344
33410,339.50041942399105
19812,252.34521575984988
945,304.8766198767371
40408,148.691931826152
8972,202.86061512573616
14602,149.390243902439
10937,124.5476335949617
43778,261.1460500783204
23839,464.7334132975846
3352,142.47885079558503
38726,115.49341874547028
9872,197.2515658595868
37708,164.82360367521565
17941,257.97373358348966
37468,133.72922170528136
14055,237.1104949005969
9202,110.31130223427128
11566,64.85876768341402
2698,71.70810582804116
36974,126.71545133612324
14395,136.76740141937304
35299,252.81946127318483
13820,82.48343281477652
13845,72.61362034121352
34558,556.2028148010066
5293,440.80340726604135
22101,452.2683976575178
36806,191.2421387323779
32714,127.22527728586076
7734,134.28910559266413
10851,86.94834798138835
31671,169.63370304781435
11924,71.90863373595901
33762,491.6581228446268
33579,266.5672476465654
30862,278.2179140646845
3963,96.3138284160945
29319,362.19102048495967
47559,271.36946918168434
40380,196.15177799078856
7125,377.49901086880624
46884,107.75307949419162
11305,180.2415754100672
31124,301.2862335725604
13829,111.38788363021104
17882,181.51969981238275
41197,182.1242372524724
15688,193.94934333958724
24490,584.444601237094
13770,112.09287023546553
7691,331.18439732818206
27163,209.0829981890449
11073,231.94059312873057
41113,517.3824608982302
24041,130.52988075919
10935,111.62287916529586
23098,369.7170676638679
15172,344.9812382739212
7053,219.7034933786394
10923,597.3586501856465
36255,194.74902391695696
40548,222.33652070231216
29182,275.171099978833
15756,607.4108818011257
36179,412.6434900521357
35715,579.9701742939696
12840,108.09794613902336
25524,194.50128177991016
29497,259.8838166466756
42434,193.34626984312533
34260,278.2179140646845
30370,355.8113524093578
24356,187.4456125496837
37658,507.0955976901316
1340,127.71541724275303
23997,251.6522025447447
14560,252.1106941838649
41983,182.1242372524724
15794,282.1294559099437
42453,195.91798564515
15955,238.03939962476545
16340,193.94934333958724
22688,244.83172228885908
25139,116.18335332439617
23586,470.3779486817658
15669,344.9812382739212
27884,297.278863566876
13537,362.5981106358979
25802,322.2088948470096
17760,235.92870544090056
13044,146.16722282276638
5290,117.99753299043452
46041,226.25809316784705
34062,446.2205238139622
12976,101.04808008647836
29666,110.53881794021495
13341,180.2415754100672
20592,391.1192643288883
12731,199.04121821685388
35014,241.86783484015285
22885,238.48161998165529
20734,202.2625179331593
34725,200.3914623916488
12614,216.1958922780468
46994,216.67484748615107
33608,377.7146052754218
24925,146.9931089630518
48159,258.2801580066849
17739,254.4559099437148
5072,191.22161554144307
38796,207.60760292708017
25365,180.3899433194572
688,71.70810582804116
5761,242.9771685246817
25152,154.51915614196005
33022,427.3464442166092
19913,225.60975609756096
44148,104.03759380917867
26227,140.40781768150708
14705,155.48780487804876
46128,336.34854965757427
41284,161.5505108362752
37249,136.06714516166738
17981,337.7110694183865
40985,145.18504664157294
39127,170.66841231618076
28972,129.11874691314472
44418,145.65263133285015
10958,98.4631292005452
2026,127.71541724275303
17911,161.81988742964353
39948,160.14775676244358
22143,374.6560361250265
26779,216.37385639361227
10191,140.2262316537347
42773,184.9297454001356
18878,309.8030018761726
8616,136.95428624848088
8580,238.85201458352807
8299,150.74319902776477
15843,96.38836772983116
41951,228.1813293432773
45761,111.25914498749503
8890,132.04636814060015
29196,338.6721230508714
12436,169.43178079616487
46134,113.8302596825842
25597,269.5265645946518
45165,463.9693336138186
10806,99.63810687596936
1861,98.65723056733766
14102,159.7969638576867
36510,123.2085661515442
21185,306.9216115148522
46325,391.9781221513218
19779,216.22889305816133
3450,97.48552949171608
36911,132.79405232272694
36392,109.41481775886656
2930,266.6791648114733
30687,455.5410569484575
23672,314.44765869376045
39061,98.6603698594908
24404,276.8174227992192
24020,419.5771302241351
12381,139.11735677022136
43189,241.5074930446777
4464,86.94021981112179
29789,287.07242054245506
14911,124.29643527204502
3739,241.37042157804703
48358,143.74868522544003
25144,139.23187280980267
25700,234.7185963922012
46996,197.04088072365192
46588,207.55907720356217
13030,165.90684776989238
13103,169.90177186633454
41161,170.66841231618076
9717,276.946807516126
22562,662.762529692608
32494,117.20570416627832
18731,298.54596622889306
3624,181.8480069364704
10902,191.5213610941392
166,134.51128348135825
9585,338.17892867159014
19677,336.53846153846155
2226,101.93799357907812
2534,134.51128348135825
46282,295.6781899352547
3336,100.76629250345653
8298,150.74319902776477
16938,166.74484052532833
14368,513.465244160361
36264,245.71575526617252
5663,289.5245188167663
22252,111.2443848632376
9099,186.50088809946712
47598,139.30766893392237
40645,124.6113202253758
30357,231.61524839220803
35404,336.23823282691774
40872,149.860893554345
11809,209.1460262255017
38935,178.61735206789328
27013,276.8174227992192
26545,168.86568357675392
8778,293.5402449284846
1955,115.99840648653716
42595,277.27772192738405
43424,183.9945760175812
27572,232.83708459747407
46948,207.55907720356217
46399,170.39478297454596
2727,45.22766151899328
6913,219.93623013009983
17253,352.2514071294559
47623,182.081667952224
44227,219.7648049002876
20948,245.77247818622263
30092,386.80212508155466
46806,266.4609774910596
3182,76.62925034565183
18535,239.44652908067545
16093,234.52157598499065
2412,145.05659316195255
20941,341.494390742962
10199,154.01514443301858
19722,239.44652908067545
14212,133.0074728580157
42606,219.7648049002876
3173,74.05150797928434
25100,167.6897387050495
3807,266.6791648114733
20791,87.72548742914933
11041,116.32278986699254
33846,417.5598844253892
39591,178.8511444135319
15833,248.35834896810505
15012,159.00562851782362
25191,137.82073896375738
32998,266.334234318203
38478,205.03588712505552
48660,460.9307435196223
34307,461.13337682915466
24149,426.6327994543616
39293,90.01005307086245
22118,206.73110844563607
16400,240.38461538461536
5022,131.2305204696178
8863,101.66401794895764
606,98.89157078246198
14870,449.812382739212
40256,129.0533747925093
20658,391.3544533032292
30745,417.0938577686644
11080,150.6321379893782
44266,184.9297454001356
24231,685.5758602036736
8743,301.48639805552955
27357,305.275288694466
856,208.5627914606426
1926,104.2813957303213
14581,252.1106941838649
30263,504.24084257619535
26000,194.50128177991016
8785,155.41740674955594
19152,181.51969981238275
23188,296.5732966438533
48018,225.79061776874
9402,115.92035150042068
17017,209.6622889305816
44,237.620978136058
2812,105.45309680594288
42479,172.7725434269282
42127,124.6113202253758
23566,538.8179402149627
31756,266.5672476465654
28773,606.552364825137
11861,194.57630305024205
40417,288.2659621723985
14628,223.03001876172607
20484,233.30746254615585
38235,161.5505108362752
4604,133.33958240573665
5816,148.0205739288291
19729,288.9305816135084
41857,167.1615271316017
13170,309.9591107768953
15492,292.4484052532833
35182,336.00521949855533
44844,126.94924368176184
6435,231.57306770312096
45853,183.01661875043823
34684,158.2160499580576
19742,239.2120075046904
29976,356.7434057228074
35832,278.2179140646845
24776,440.7441379148145
14405,194.1063119800724
42952,393.47251770977016
37540,112.92170294344562
2051,152.789820261055
1025,183.019708012092
28540,452.7387756061996
3073,95.14212734047292
9467,171.77713377582498
19481,261.4915572232645
30305,805.5270761487558
38894,103.80380146354008
6881,196.66255498405752
40714,308.8396885885956
7884,144.52952265692275
40525,165.05739602085427
535,76.62925034565183
48649,200.3132085174018
18648,151.50093808630393
17616,123.82739212007505
10053,193.51219968215383
8823,411.5639899037113
3796,177.39554284910835
10244,347.761054501262
3926,104.2813957303213
5597,231.57306770312096
1573,55.772971199587566
12339,172.72171828735256
7343,196.895291735518
24195,121.59269973423646
14142,221.13079851482823
37433,85.33420615809038
17899,208.25515947467167
31200,371.6562587379999
27046,85.1384087113996
14570,108.34896810506568
48498,164.55134048570696
10296,368.56127886323264
35330,307.1115667816199
13805,156.50702636649905
45463,182.081667952224
22450,387.8266186881159
9257,115.92035150042068
11047,127.3675800159797
35964,149.82757013701183
29618,556.221924316188
16760,129.9249530956848
8819,179.72328690286994
48179,185.58773344552745
36894,299.72178710869
32354,497.0174293969615
37718,80.65835924531831
30334,741.681424177463
17151,200.281425891182
13948,137.94237909479722
5050,133.33958240573665
39246,168.3304888597947
36714,170.66841231618076
9216,197.2515658595868
21460,209.31818716338577
40666,155.70570219531012
12402,116.0877943319077
22659,409.9343822761589
37450,109.41481775886656
44734,383.8870315385874
4954,97.48552949171608
34969,383.5399384844813
47709,122.9460299651731
45243,183.01661875043823
13193,176.01165577854022
31991,254.6835679000839
32085,428.7445241867835
21108,643.0066558479739
47204,187.92511044106303
19507,239.2120075046904
35593,252.81946127318483
27143,170.04162844845834
41634,228.1813293432773
37966,207.60760292708017
1739,136.6203454174771
43049,150.32847824562222
28898,142.28932947623414
28450,828.1003786542486
8203,169.20631952883986
22088,126.76685716973589
10256,620.2673646816864
22457,439.5681930431101
16611,265.9474671669793
23151,114.77221947835083
35034,197.8283157796626
31210,265.63519433311586
36339,196.15177799078856
26440,457.4425550930172
3429,150.68075832493616
5248,84.3624774447543
32682,171.03178301798863
45722,390.5756959540004
41313,184.4621607088584
5884,196.895291735518
43917,283.1225305683492
25305,735.6711117382818
16697,391.41651031894935
13978,106.68797292851436
30827,336.23823282691774
25793,128.88355793880382
19210,233.81801125703564
9800,220.388894082453
41675,152.19881701073106
32932,480.70649641159474
7513,136.38373635580794
41531,249.92401748766744
30672,347.65588591667444
23391,173.80465203791246
3059,121.8569118646451
17475,112.10131332082553
39845,322.8672293269118
48092,182.081667952224
6711,219.7034933786394
3433,69.83338410704661
4044,266.6791648114733
47343,202.88432321249093
13572,107.15796399868402
41418,80.65835924531831
26154,466.6149250923117
18926,181.51969981238275
12291,198.33623161159937
29609,155.22472306498273
28384,561.6312707260283
2897,74.05150797928434
32520,387.96719172336657
14225,169.6667763312497
7784,161.98477901645447
39903,144.01608491337993
8917,104.46854258203234
12810,154.39206655073554
13599,224.8907270761856
23160,496.2487358592629
23304,175.21578588395775
46812,353.64513942453783
38059,380.38014635400833
27329,137.11517204073473
974,134.51128348135825
14905,208.02063789868663
22210,346.4333592041205
15455,166.04127579737334
41353,507.0955976901316
44652,298.3190330348584
26983,202.49770690750017
620,51.086166897101215
45611,183.25035644999184
3597,184.4257493028379
9952,157.52080022436195
21321,515.0638538065335
37901,103.80380146354008
5418,619.0797588847254
43979,173.473920463844
32609,283.34420728865695
37006,218.82963551773312
29887,282.4121539752074
24983,457.4425550930172
38700,389.4980478339139
47233,185.58773344552745
16022,223.96810506566604
45940,148.42343921651124
43231,332.9203001893718
22617,133.82252639996236
2028,111.3116021840508
12544,126.42759787564036
44278,111.0513641783368
232,121.8569118646451
27338,575.5074202121405
41806,161.5505108362752
43601,127.18303602740043
23735,122.2982666572591
3763,127.71541724275303
11007,97.0531559900362
33080,260.50890110914344
17477,354.1275797373358
41754,161.5505108362752
7280,182.93108664789256
15416,275.093808630394
28964,191.2086361391378
43988,144.48366960465714
35463,394.2585515891509
21912,250.7114466473812
15446,280.0187617260788
2512,90.45532303798656
4852,609.5188995383498
5996,127.30700304885144
20467,271.87845433806064
39889,299.72178710869
33068,353.2482057973716
15571,100.84427767354596
23640,445.918295350314
47353,153.331930907136
24887,154.51915614196005
34715,243.2659148103272
31582,179.18724951067202
29417,357.2520520238011
24630,244.3613443401773
34486,181.9834094510206
15139,249.53095684803
37147,125.78028195356885
11655,160.03195939277154
6706,69.5882886866665
4570,121.62257164952078
39596,126.71545133612324
13677,123.37265591953754
7197,393.32510996811504
17918,252.34521575984988
27539,432.0421458642018
46126,289.83474744641563
40861,161.5505108362752
18416,163.22701688555347
12406,207.26606194482304
9639,481.2096849583995
7453,194.10245071799287
34963,122.09898406188834
102,185.3631101633352
17282,141.41651031894935
13885,198.33623161159937
1722,115.99840648653716
17178,266.6510318949343
33125,305.71348681144565
18360,227.72045028142588
34583,359.0735390064312
34988,152.15770342063567
40596,723.8211020971173
34877,238.60564824307951
44104,150.32847824562222
47539,200.7806839165089
25646,157.34142383405066
20009,152.90806754221387
39699,105.90793257428751
24116,206.73110844563607
8581,173.880527250631
44607,265.8218969910925
46664,402.496318631232
9700,162.42871833224268
30379,480.9395097399572
21694,92.89964486464876
37090,216.7255044069857
38424,161.5505108362752
10272,113.81695802561464
16004,367.9643527204503
1210,138.9637475687203
43179,277.27772192738405
13707,304.7892090050289
31956,324.5875664087986
1443,133.33958240573665
19988,367.0262664165103
28100,380.0653825348668
920,142.47885079558503
805,121.62257164952078
47119,185.58773344552745
12159,140.29233444564554
30775,301.2862335725604
36441,115.49341874547028
13483,144.75724961225737
39302,172.7725434269282
33573,405.67620467890765
32796,277.9849007363221
40659,233.79234563860376
24475,194.0309038312284
23922,567.9813730332322
38550,126.71545133612324
30006,660.1267592506291
48301,240.9835682397214
18629,295.0281425891182
21857,322.91446177003223
1153,104.2813957303213
21944,135.70403819468945
29927,393.79252493242615
1084,155.3675626274225
19889,342.40150093808626
30809,231.61524839220803
3097,80.84737421788954
23785,142.05414050189327
43597,242.6764547728708
25120,230.7203838284061
38803,262.7825964977906
16219,223.03001876172607
35341,207.1488489141579
4489,104.5157359454456
28816,258.7078717749712
4476,126.30937595200712
43688,98.4265775138522
3072,163.5694701567736
47873,144.91737372320782
7527,156.1663602299439
18944,77.62664165103189
43439,205.97105650760992
1880,83.42511658425703
34417,266.5672476465654
12729,180.00657987498238
27615,265.057974082175
27562,148.87462075777887
2998,75.45754927003024
10899,117.02777647224704
8714,278.34906983266336
16058,344.9812382739212
43990,128.35199775559346
31388,253.518501258272
20110,280.2532833020638
13447,243.45537434788736
4966,83.42511658425703
45782,238.8799289437393
43380,115.72721109110888
12636,162.85190581378956
32183,385.8700717681052
11058,108.09794613902336
6945,157.56278073870644
19686,222.0919324577861
45804,207.55907720356217
4465,46.399362594614864
46212,319.75317298927143
5905,190.84413619754693
3974,162.39776908115203
32534,146.5653835399385
46216,267.8634036883809
4385,154.19586155180093
25904,360.7798866389144
36280,136.06714516166738
38819,129.28716713814788
20591,163.22114819257274
25894,149.58018768080152
